FECHA,UNIDADES,META/TIEMPO,SEMANA,OPERACIÓN,AÑO,MES
4/20/2026,6,22.56,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,267,177.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,31,22.22,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,41,22.22,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,22,29.63,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,30,29.63,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,73,28.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,3,57.56,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,200,223.70,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,132,115.28,SEM 17,COSTURA,2026,ABRIL
4/20/2026,410,355.56,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,25,14.81,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,21,22.22,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,44,37.04,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,23,14.81,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,46,31.11,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,60,46.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,60,36.56,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,60,29.63,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,20,44.44,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,42,44.33,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,80,42.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,585,630.00,SEM 17,RETORNO,2026,ABRIL
4/20/2026,64,59.26,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,58,29.63,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,34,17.89,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,40,32.67,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,410,355.56,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,36,44.44,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,66,29.63,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,27,7.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,27,31.11,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,240,308.15,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,192,192.00,SEM 17,COSTURA,2026,ABRIL
4/20/2026,287,287.00,SEM 17,COSTURA,2026,ABRIL
4/20/2026,"1,313",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,"1,602",1602.00,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,170,170.00,SEM 17,COSTURA,2026,ABRIL
4/20/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/20/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/20/2026,"1,192",1000.00,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,410,355.56,SEM 17,SEGUNDA,2026,ABRIL
4/20/2026,16,23.33,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,44,77.78,SEM 17,DIGITACION,2026,ABRIL
4/20/2026,50,177.78,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,74.07,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,65,32.59,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,6,1.81,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,2,1.19,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,28,44.44,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,62,56.78,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,50,35.78,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,50,50.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,106,63.70,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,80.00,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,200,140.74,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,202,177.78,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,32,29.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,47,24.11,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,45,29.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,110,60.74,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,7,5.88,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,6,6.39,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,4,2.23,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,174,148.15,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,27,39.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,6,17.11,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,7,13.22,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,50,33.44,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,67,35.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,41.48,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,32.59,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,273,162.96,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,45,22.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,45,39.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,61,68.15,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,300,266.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,41,39.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,50.37,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,463,495.00,SEM 17,RETORNO,2026,ABRIL
4/21/2026,26,14.81,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,77,74.07,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,40,32.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,52,42.78,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,34.07,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,31.11,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,100,103.70,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,101,94.89,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,45,11.67,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,50,37.33,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,80,60.74,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,103,162.96,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,16,45.11,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,4,19.44,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,47,21.00,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,103,75.56,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,717,720.00,SEM 17,RETORNO,2026,ABRIL
4/21/2026,206,162.96,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,12,7.41,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,32,44.44,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,27,29.63,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,5,14.00,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,60,133.33,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,263,263.00,SEM 17,COSTURA,2026,ABRIL
4/21/2026,"1,666",1116.67,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,"1,416",1083.33,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,70,70.00,SEM 17,COSTURA,2026,ABRIL
4/21/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/21/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/21/2026,"1,509",1461.11,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,422,573.33,SEM 17,SEGUNDA,2026,ABRIL
4/21/2026,135,88.89,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,50,37.04,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,49,48.22,SEM 17,DIGITACION,2026,ABRIL
4/21/2026,8,41.22,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,15,5.19,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,2,0.65,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,127,88.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,209,88.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,32,66.11,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,171,162.96,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,88,74.07,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,8,16.33,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,90,45.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/22/2026,100,118.52,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,85,29.63,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,66,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,74,29.56,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,5,10.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,17,14.00,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,30,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,50,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,127,118.52,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,42,29.63,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,40,22.22,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,90,51.85,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,20,24.11,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,30,29.63,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,36,29.63,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,221,244.44,SEM 17,RETORNO,2026,ABRIL
4/22/2026,40,29.63,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,84,14.81,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,23,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,24,41.22,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,32,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,61,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,260,270.00,SEM 17,RETORNO,2026,ABRIL
4/22/2026,410,444.44,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,184,192.59,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,39,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,57,19.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,61,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,60,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,210,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,50,103.70,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,30,38.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,1,0.89,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,22,44.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,36,88.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,73,15.56,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,31,43.56,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,251,192.59,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,57,88.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,60,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,17,26.44,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,200,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,216,216.00,SEM 17,COSTURA,2026,ABRIL
4/22/2026,280,280.00,SEM 17,COSTURA,2026,ABRIL
4/22/2026,"1,689",1388.89,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,155,155.00,SEM 17,COSTURA,2026,ABRIL
4/22/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/22/2026,218,244.44,SEM 17,RETORNO,2026,ABRIL
4/22/2026,"1,520",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,150,177.78,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,"1,598",1486.11,SEM 17,SEGUNDA,2026,ABRIL
4/22/2026,45,88.89,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,15,59.26,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,36,28.00,SEM 17,DIGITACION,2026,ABRIL
4/22/2026,26,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,31,29.63,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,28,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,1,0.26,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,26,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,26,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,30,23.33,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,35,59.11,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,50,32.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,40,54.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,500,152.59,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,215,177.78,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,65,59.26,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,31,26.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,29,24.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,30,26.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,40,24.11,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,5,5.11,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,1,0.89,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,122,88.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,42,45.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,31,29.56,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,60,37.04,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,60,26.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,50,28.15,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,231,88.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,60,29.63,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,33,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,24,27.22,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,4,14.00,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,65,37.33,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,50,81.48,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,66,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,73,53.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,40,36.56,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,38,66.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,"1,065",827.78,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,50,44.44,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,30,88.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,23,18.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,50,43.56,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,116,266.67,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,81,24.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,30,24.11,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,4,5.11,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,201,133.33,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,61,118.52,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,70,49.00,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,140,29.63,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,44,63.78,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,14,16.33,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,50,45.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,290,290.00,SEM 17,COSTURA,2026,ABRIL
4/23/2026,"1,495",1166.67,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,333,333.33,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,175,175.00,SEM 17,COSTURA,2026,ABRIL
4/23/2026,,0.00,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,,0.00,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,520,622.22,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,"1,500",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/23/2026,120,133.33,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,101,88.89,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,31,38.11,SEM 17,DIGITACION,2026,ABRIL
4/23/2026,222,407.41,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,137,88.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,30,48.22,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,50,28.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,40,54.44,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,65,74.07,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,30,39.67,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,45,21.78,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,44,45.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,432,207.41,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/24/2026,314,266.67,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,20,44.44,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,22,27.22,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,7,7.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,51,12.44,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,9,21.78,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,20,7.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,55,28.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,48,22.56,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,12,14.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,10,0.00,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,80,13.22,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,41,29.56,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,30,13.22,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,10,42.78,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,245,229.63,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,217,207.41,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,50,59.26,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,279,237.04,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,15,40.44,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,6,15.56,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,64,24.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,15,22.56,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,130,88.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,20,23.33,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,46,16.33,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,32,11.67,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,30,59.26,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,200,118.52,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,8,8.56,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,30,16.33,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,45,24.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,106,148.15,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,12,53.67,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,312,312.00,SEM 17,COSTURA,2026,ABRIL
4/24/2026,285,285.00,SEM 17,COSTURA,2026,ABRIL
4/24/2026,"1,525",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/24/2026,"1,354",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/24/2026,216,216.00,SEM 17,COSTURA,2026,ABRIL
4/24/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/24/2026,642,630.00,SEM 17,RETORNO,2026,ABRIL
4/24/2026,"1,508",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/24/2026,820,800.00,SEM 17,SEGUNDA,2026,ABRIL
4/24/2026,133,88.89,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,25,118.52,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,13,23.33,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,29,81.67,SEM 17,DIGITACION,2026,ABRIL
4/24/2026,307,362.96,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,28,29.63,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,28,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,20,37.33,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,20,42.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,110,74.07,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,2,0.65,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,77,74.07,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,10,26.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,30,20.22,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,23,15.56,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,13.22,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,4,14.78,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,40,35.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,20,24.89,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,5.11,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,,0.00,SEM 17,RETORNO,2026,ABRIL
4/25/2026,1,1.19,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,114,118.52,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,40,37.33,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,6,13.22,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,32,28.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,400,198.52,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,134,74.07,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,82,88.89,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,4,20.22,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,12.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,372,127.41,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,1,0.65,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,932,791.67,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,182,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,43,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,4,61.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,50,45.89,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,86,29.63,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,42,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,15,14.81,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,25,28.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,68,17.89,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,40,28.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,4,19.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,850,1000.00,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,65,74.07,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,131,14.81,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,62,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,23,14.81,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,23.33,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,51,64.56,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,11.67,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,17.11,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,55,70.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,405,222.22,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,,0.00,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,65,44.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,16,15.56,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,23,21.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,22,9.33,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,37,24.89,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,3,12.44,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,125,125.00,SEM 17,COSTURA,2026,ABRIL
4/25/2026,280,280.00,SEM 17,COSTURA,2026,ABRIL
4/25/2026,"1,389",1166.67,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,491,680.56,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,155,155.00,SEM 17,COSTURA,2026,ABRIL
4/25/2026,795,810.00,SEM 17,RETORNO,2026,ABRIL
4/25/2026,627,630.00,SEM 17,RETORNO,2026,ABRIL
4/25/2026,"1,524",1500.00,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,719,562.96,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,,0.00,SEM 17,SEGUNDA,2026,ABRIL
4/25/2026,5,7.78,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,5,7.78,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,20,21.00,SEM 17,DIGITACION,2026,ABRIL
4/25/2026,153,177.78,SEM 17,DIGITACION,2026,ABRIL
4/26/2026,88,44.44,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,5,23.33,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,4,19.44,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,3,31.89,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,60,41.48,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,59,40.00,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,1,0.65,SEM 18,SEGUNDA,2026,ABRIL
4/26/2026,164,88.89,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,12,2.33,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,4,21.00,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,3,28.78,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,3,18.67,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,300,133.33,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,61,41.48,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,22,32.59,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,20,16.33,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,6,18.67,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,6,35.00,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,126,13.22,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,17,17.11,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,20,26.44,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,213,114.07,SEM 18,DIGITACION,2026,ABRIL
4/26/2026,,0.00,SEM 18,RETORNO,2026,ABRIL
