FECHA;PRODUCCION;META/TIEMPO;ÁREA;SEMANA;MES;DIVISION2;AÑO
5/4/2025;48;51.26;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;48;96.11;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;48;64.07;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;25.63;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;48;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;96.11;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;96.11;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;60;128.15;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;12;16.02;PRODUCCION;SEM 14;ABRIL; CALZADO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;38.44;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;51.26;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;128.15;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;38.44;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;83.3;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;64.07;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;83.3;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;80.09;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;96.11;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;67.28;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;72;128.15;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;16.02;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;44.85;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;22.43;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;19.22;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;35.24;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;35.24;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;36;64.07;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;40;76.89;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;60;32.04;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;60;76.89;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;60;64.07;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;60;44.85;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;48;48.06;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
5/4/2025;46;51.26;PRODUCCION;SEM 14;ABRIL; CALZADO PLASTICO ;2025
7/4/2025;60;43.43;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;108;62.22;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;144;92.04;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;36;51.85;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;60;81.02;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;240;770.37;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2025
7/4/2025;600;1,107.41;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2025
7/4/2025;600;1,107.41;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2025
7/4/2025;960;2,214.81;PRODUCCION;SEM 15;ABRIL; BELLEZA ;2025
7/4/2025;108;77.78;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;108;77.78;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;48;64.81;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;144;129.63;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;600;303.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;100;67.78;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;80;44.07;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;30;32.41;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;352;38.89;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;119;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;108.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;80;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;82.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;106.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;137.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;137.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;144;135.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;144;188.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;600;405.09;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;178.24;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;226.85;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;243.06;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;720;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;453.7;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;275.46;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;243.06;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;291.67;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;340.28;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;480;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;259.26;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;480;291.67;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;356.48;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;720;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;307.87;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;612;291.67;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;275.46;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;288;162.04;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;194.44;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;226.85;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;243.06;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;243.06;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;600;243.06;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;2400;356.48;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;798;324.07;PRODUCCION;SEM 15;ABRIL; INTERIOR  ;2025
7/4/2025;48;27.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;47;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;77.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;88.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;100;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;133.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;110;100;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;77.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;133.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;144;200;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;144;177.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;60;58.33;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;144;175;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;120;129.63;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;180;185.19;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;62.96;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;103.7;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;148.15;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;81.48;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;240;196.3;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;181.48;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;71;59.26;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;95;129.63;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;62.96;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;85.19;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;88.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;188.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;66.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;88.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;122.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;77.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;133.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;360;300;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;77.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;24;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;129.63;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;110;140.74;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;100;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;101;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;240;276.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;62.96;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;81.48;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;36;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;48.15;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;60;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;77.78;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;36;56.67;PRODUCCION;SEM 15;ABRIL; DEPORTIVA ;2025
7/4/2025;60;56.67;PRODUCCION;SEM 15;ABRIL; DEPORTIVA ;2025
7/4/2025;144;58.33;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;144;84.26;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;108;71.3;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;144;84.26;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;48;132.22;PRODUCCION;SEM 15;ABRIL; DEPORTIVA ;2025
7/4/2025;48;61.11;PRODUCCION;SEM 15;ABRIL; ESCOLAR ;2025
7/4/2025;120;122.22;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;120;153.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;122.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;57.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;133.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;100;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;360;322.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;66.67;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;120;83.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;64.81;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;83.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;180;148.15;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;46.3;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;36;37.04;PRODUCCION;SEM 15;ABRIL; DEPORTIVA ;2025
7/4/2025;96;62.96;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;66.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;111.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;122.22;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;118.52;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;240;392;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;36;66.67;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;144.44;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;40.74;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;44.44;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;60;18.52;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;48.15;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;18.52;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;91.48;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;60;101.11;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;240;144.44;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;96;96.3;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;84;72.22;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;60;260;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;144;317.78;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;225;444.44;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;100;181.48;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;116.67;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;104;64.81;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;20;12.96;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;90.74;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;103.7;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;64.81;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;180;103.7;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;51.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;51.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;132;121.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;80;137.41;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;60;51.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;40;59.63;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;186.67;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;84;72.22;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;108;72.22;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;108;127.78;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;48;65.56;PRODUCCION;SEM 15;ABRIL; ESCOLAR ;2025
7/4/2025;48;86.67;PRODUCCION;SEM 15;ABRIL; ESCOLAR ;2025
7/4/2025;66;175.56;PRODUCCION;SEM 15;ABRIL; CALZADO ;2025
7/4/2025;72;72.22;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;48;55.37;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;240;86.67;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;96;57.78;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;144;89.07;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;144;144.44;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;192;60.19;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;72;190.19;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;48;48.15;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;108;50.56;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;84;120.37;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;72;55.37;PRODUCCION;SEM 15;ABRIL; JUGUETERIA ;2025
7/4/2025;60;75.56;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2025
7/4/2025;200;123.15;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;80;38.89;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;50;38.89;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;60;58.33;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;180;51.85;PRODUCCION;SEM 15;ABRIL; ACCESORIOS ;2025
7/4/2025;200;64.81;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;180;58.33;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;180;51.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;30;11.11;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;50;123.15;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;40;38.89;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;360;108.89;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;15.56;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;38;53.15;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;96;62.22;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;20;22.04;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;20;28.52;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;96;72.59;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;64;70;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;60;72.59;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;200;77.78;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;77.78;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;40.74;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;70.37;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;92.59;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;27.78;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;114;46.3;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;59.26;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;70.37;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;23.33;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;240;115.11;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;144;64.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;38.89;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;51.85;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;90;163.33;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;259.26;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;200;103.7;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;142.59;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;43;77.78;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;36.3;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;80.37;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;108;129.63;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;100;72.59;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;60;51.85;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;200;220.37;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;20;62.22;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;120;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;46.3;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;102;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;59.26;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;68.52;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;57.41;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;74.07;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;120;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;360;203.7;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;96;64.81;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;60;55.56;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;18.52;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;72;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;48;37.04;PRODUCCION;SEM 15;ABRIL; ROPA ;2025
7/4/2025;100;142.59;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
7/4/2025;72;119.26;PRODUCCION;SEM 15;ABRIL; TEGNOLOGIA ;2025
